Store_id,Item_id,Quantity,Date
store_7,item_283,13,2019-05-01
store_7,item_283,10,2019-05-02
store_7,item_284,32,2019-05-01
store_7,item_284,30,2019-05-02
store_7,item_285,22,2019-05-01
store_7,item_285,17,2019-05-02
store_7,item_286,36,2019-05-01
store_7,item_286,32,2019-05-02
store_7,item_287,22,2019-05-01
store_7,item_287,43,2019-05-02
store_7,item_288,43,2019-05-01
store_7,item_288,22,2019-05-02
store_7,item_289,25,2019-05-01
store_7,item_289,46,2019-05-02
store_7,item_290,47,2019-05-01
store_7,item_290,36,2019-05-02
store_7,item_291,23,2019-05-01
store_7,item_291,20,2019-05-02
store_7,item_292,49,2019-05-01
store_7,item_292,35,2019-05-02
store_7,item_293,43,2019-05-01
store_7,item_293,42,2019-05-02
store_7,item_294,41,2019-05-01
store_7,item_294,42,2019-05-02
store_7,item_295,29,2019-05-01
store_7,item_295,22,2019-05-02
store_7,item_296,21,2019-05-01
store_7,item_296,19,2019-05-02
store_7,item_297,24,2019-05-01
store_7,item_297,31,2019-05-02
store_7,item_298,44,2019-05-01
store_7,item_298,24,2019-05-02
store_7,item_299,26,2019-05-01
store_7,item_299,49,2019-05-02
store_7,item_300,27,2019-05-01
store_7,item_300,31,2019-05-02
store_7,item_301,29,2019-05-01
store_7,item_301,39,2019-05-02
store_7,item_302,20,2019-05-01
store_7,item_302,14,2019-05-02
store_7,item_303,47,2019-05-01
store_7,item_303,32,2019-05-02
store_7,item_304,36,2019-05-01
store_7,item_304,31,2019-05-02
store_7,item_305,32,2019-05-01
store_7,item_305,36,2019-05-02
store_7,item_306,32,2019-05-01
store_7,item_306,25,2019-05-02
store_7,item_307,37,2019-05-01
store_7,item_307,28,2019-05-02
store_7,item_308,33,2019-05-01
store_7,item_308,31,2019-05-02
store_7,item_309,10,2019-05-01
store_7,item_309,18,2019-05-02
store_7,item_310,10,2019-05-01
store_7,item_310,43,2019-05-02
store_7,item_311,46,2019-05-01
store_7,item_311,11,2019-05-02
store_7,item_312,10,2019-05-01
store_7,item_312,31,2019-05-02
store_7,item_313,27,2019-05-01
store_7,item_313,14,2019-05-02
store_7,item_314,28,2019-05-01
store_7,item_314,16,2019-05-02
store_7,item_315,45,2019-05-01
store_7,item_315,19,2019-05-02
store_7,item_316,17,2019-05-01
store_7,item_316,34,2019-05-02
store_7,item_317,29,2019-05-01
store_7,item_317,27,2019-05-02
store_7,item_318,42,2019-05-01
store_7,item_318,24,2019-05-02
store_7,item_319,23,2019-05-01
store_7,item_319,48,2019-05-02
store_7,item_320,42,2019-05-01
store_7,item_320,23,2019-05-02
store_7,item_321,18,2019-05-01
store_7,item_321,30,2019-05-02
store_7,item_322,37,2019-05-01
store_7,item_322,46,2019-05-02
store_7,item_323,14,2019-05-01
store_7,item_323,30,2019-05-02
store_7,item_324,37,2019-05-01
store_7,item_324,45,2019-05-02
store_7,item_325,42,2019-05-01
store_7,item_325,32,2019-05-02
store_7,item_326,37,2019-05-01
store_7,item_326,27,2019-05-02
store_7,item_327,35,2019-05-01
store_7,item_327,46,2019-05-02
store_7,item_328,34,2019-05-01
store_7,item_328,39,2019-05-02
store_7,item_329,14,2019-05-01
store_7,item_329,39,2019-05-02
store_7,item_330,13,2019-05-01
store_7,item_330,38,2019-05-02
store_7,item_331,49,2019-05-01
store_7,item_331,19,2019-05-02
store_7,item_332,12,2019-05-01
store_7,item_332,29,2019-05-02
store_7,item_333,14,2019-05-01
store_7,item_333,14,2019-05-02
store_7,item_334,25,2019-05-01
store_7,item_334,35,2019-05-02
store_7,item_335,38,2019-05-01
store_7,item_335,16,2019-05-02
store_7,item_336,47,2019-05-01
store_7,item_336,23,2019-05-02
store_7,item_337,18,2019-05-01
store_7,item_337,29,2019-05-02
store_7,item_338,16,2019-05-01
store_7,item_338,28,2019-05-02
store_7,item_339,39,2019-05-01
store_7,item_339,35,2019-05-02
store_7,item_340,19,2019-05-01
store_7,item_340,46,2019-05-02
store_7,item_341,48,2019-05-01
store_7,item_341,11,2019-05-02
store_7,item_342,40,2019-05-01
store_7,item_342,27,2019-05-02
store_7,item_343,19,2019-05-01
store_7,item_343,18,2019-05-02
store_7,item_344,32,2019-05-01
store_7,item_344,45,2019-05-02
store_7,item_345,30,2019-05-01
store_7,item_345,25,2019-05-02
store_7,item_346,14,2019-05-01
store_7,item_346,13,2019-05-02
store_7,item_347,34,2019-05-01
store_7,item_347,25,2019-05-02
store_7,item_348,19,2019-05-01
store_7,item_348,11,2019-05-02
store_7,item_349,22,2019-05-01
store_7,item_349,21,2019-05-02
store_7,item_350,20,2019-05-01
store_7,item_350,32,2019-05-02
store_7,item_351,35,2019-05-01
store_7,item_351,41,2019-05-02
store_7,item_352,23,2019-05-01
store_7,item_352,21,2019-05-02
store_7,item_353,32,2019-05-01
store_7,item_353,19,2019-05-02
store_7,item_354,47,2019-05-01
store_7,item_354,14,2019-05-02
store_7,item_355,41,2019-05-01
store_7,item_355,28,2019-05-02
store_7,item_356,36,2019-05-01
store_7,item_356,42,2019-05-02
store_7,item_357,24,2019-05-01
store_7,item_357,35,2019-05-02
store_7,item_358,25,2019-05-01
store_7,item_358,25,2019-05-02
store_7,item_359,43,2019-05-01
store_7,item_359,25,2019-05-02
store_7,item_360,13,2019-05-01
store_7,item_360,22,2019-05-02
store_7,item_361,30,2019-05-01
store_7,item_361,25,2019-05-02
store_7,item_362,11,2019-05-01
store_7,item_362,17,2019-05-02
store_7,item_363,33,2019-05-01
store_7,item_363,37,2019-05-02
store_7,item_364,23,2019-05-01
store_7,item_364,35,2019-05-02
store_7,item_365,12,2019-05-01
store_7,item_365,39,2019-05-02
store_7,item_366,18,2019-05-01
store_7,item_366,23,2019-05-02
store_7,item_367,18,2019-05-01
store_7,item_367,42,2019-05-02
store_7,item_368,16,2019-05-01
store_7,item_368,11,2019-05-02
store_7,item_369,48,2019-05-01
store_7,item_369,10,2019-05-02
store_7,item_370,40,2019-05-01
store_7,item_370,19,2019-05-02
store_7,item_371,11,2019-05-01
store_7,item_371,12,2019-05-02
store_7,item_372,13,2019-05-01
store_7,item_372,11,2019-05-02
store_7,item_373,28,2019-05-01
store_7,item_373,45,2019-05-02
store_7,item_374,42,2019-05-01
store_7,item_374,20,2019-05-02
store_7,item_375,15,2019-05-01
store_7,item_375,25,2019-05-02
store_7,item_376,49,2019-05-01
store_7,item_376,39,2019-05-02
store_7,item_377,47,2019-05-01
store_7,item_377,49,2019-05-02
store_7,item_378,38,2019-05-01
store_7,item_378,34,2019-05-02
store_7,item_379,44,2019-05-01
store_7,item_379,45,2019-05-02
store_7,item_380,19,2019-05-01
store_7,item_380,16,2019-05-02
store_7,item_381,41,2019-05-01
store_7,item_381,20,2019-05-02
store_7,item_382,34,2019-05-01
store_7,item_382,15,2019-05-02
store_7,item_383,40,2019-05-01
store_7,item_383,17,2019-05-02
store_7,item_384,23,2019-05-01
store_7,item_384,26,2019-05-02
store_7,item_385,38,2019-05-01
store_7,item_385,46,2019-05-02
store_7,item_386,42,2019-05-01
store_7,item_386,35,2019-05-02
store_7,item_387,20,2019-05-01
store_7,item_387,46,2019-05-02
store_7,item_388,33,2019-05-01
store_7,item_388,21,2019-05-02
store_7,item_389,11,2019-05-01
store_7,item_389,41,2019-05-02
store_7,item_390,16,2019-05-01
store_7,item_390,48,2019-05-02
store_7,item_391,46,2019-05-01
store_7,item_391,48,2019-05-02
store_7,item_392,33,2019-05-01
store_7,item_392,35,2019-05-02
store_7,item_393,16,2019-05-01
store_7,item_393,11,2019-05-02
store_7,item_394,18,2019-05-01
store_7,item_394,42,2019-05-02
store_7,item_395,27,2019-05-01
store_7,item_395,39,2019-05-02
store_7,item_396,42,2019-05-01
store_7,item_396,28,2019-05-02
store_7,item_397,11,2019-05-01
store_7,item_397,30,2019-05-02
store_7,item_398,20,2019-05-01
store_7,item_398,29,2019-05-02
store_7,item_399,36,2019-05-01
store_7,item_399,47,2019-05-02
store_7,item_400,36,2019-05-01
store_7,item_400,22,2019-05-02
store_7,item_401,14,2019-05-01
store_7,item_401,38,2019-05-02
store_7,item_402,33,2019-05-01
store_7,item_402,42,2019-05-02
store_7,item_403,19,2019-05-01
store_7,item_403,15,2019-05-02
store_7,item_404,10,2019-05-01
store_7,item_404,20,2019-05-02
store_7,item_405,37,2019-05-01
store_7,item_405,47,2019-05-02
store_7,item_406,12,2019-05-01
store_7,item_406,40,2019-05-02
store_7,item_407,11,2019-05-01
store_7,item_407,39,2019-05-02
store_7,item_408,43,2019-05-01
store_7,item_408,26,2019-05-02
store_7,item_409,19,2019-05-01
store_7,item_409,36,2019-05-02
store_7,item_410,12,2019-05-01
store_7,item_410,12,2019-05-02
store_7,item_411,49,2019-05-01
store_7,item_411,34,2019-05-02
store_7,item_412,14,2019-05-01
store_7,item_412,45,2019-05-02
store_7,item_413,47,2019-05-01
store_7,item_413,16,2019-05-02
store_7,item_414,36,2019-05-01
store_7,item_414,15,2019-05-02
store_7,item_415,31,2019-05-01
store_7,item_415,42,2019-05-02
store_7,item_416,29,2019-05-01
store_7,item_416,40,2019-05-02
store_7,item_417,39,2019-05-01
store_7,item_417,23,2019-05-02
store_7,item_418,35,2019-05-01
store_7,item_418,17,2019-05-02
store_7,item_419,37,2019-05-01
store_7,item_419,43,2019-05-02
store_7,item_420,43,2019-05-01
store_7,item_420,36,2019-05-02
store_7,item_421,30,2019-05-01
store_7,item_421,26,2019-05-02
store_7,item_422,22,2019-05-01
store_7,item_422,41,2019-05-02
store_7,item_423,41,2019-05-01
store_7,item_423,13,2019-05-02
store_7,item_424,37,2019-05-01
store_7,item_424,16,2019-05-02
store_7,item_425,11,2019-05-01
store_7,item_425,21,2019-05-02
store_7,item_426,20,2019-05-01
store_7,item_426,47,2019-05-02
store_7,item_427,44,2019-05-01
store_7,item_427,18,2019-05-02
store_7,item_428,14,2019-05-01
store_7,item_428,16,2019-05-02
store_7,item_429,38,2019-05-01
store_7,item_429,49,2019-05-02
store_7,item_430,49,2019-05-01
store_7,item_430,25,2019-05-02
store_7,item_431,44,2019-05-01
store_7,item_431,46,2019-05-02
store_7,item_432,41,2019-05-01
store_7,item_432,16,2019-05-02
store_7,item_433,28,2019-05-01
store_7,item_433,32,2019-05-02
store_7,item_434,40,2019-05-01
store_7,item_434,34,2019-05-02
store_7,item_435,46,2019-05-01
store_7,item_435,11,2019-05-02
store_7,item_436,41,2019-05-01
store_7,item_436,26,2019-05-02
store_7,item_437,47,2019-05-01
store_7,item_437,44,2019-05-02
store_7,item_438,19,2019-05-01
store_7,item_438,27,2019-05-02
store_7,item_439,47,2019-05-01
store_7,item_439,14,2019-05-02
store_7,item_440,20,2019-05-01
store_7,item_440,34,2019-05-02
store_7,item_441,18,2019-05-01
store_7,item_441,14,2019-05-02
store_7,item_442,14,2019-05-01
store_7,item_442,36,2019-05-02
store_7,item_443,13,2019-05-01
store_7,item_443,19,2019-05-02
store_7,item_444,45,2019-05-01
store_7,item_444,25,2019-05-02
store_7,item_445,49,2019-05-01
store_7,item_445,37,2019-05-02
store_7,item_446,10,2019-05-01
store_7,item_446,44,2019-05-02
store_7,item_447,26,2019-05-01
store_7,item_447,20,2019-05-02
store_7,item_448,30,2019-05-01
store_7,item_448,20,2019-05-02
store_7,item_449,37,2019-05-01
store_7,item_449,47,2019-05-02
store_7,item_450,27,2019-05-01
store_7,item_450,42,2019-05-02
store_7,item_451,30,2019-05-01
store_7,item_451,41,2019-05-02
store_7,item_452,49,2019-05-01
store_7,item_452,22,2019-05-02
store_7,item_453,43,2019-05-01
store_7,item_453,29,2019-05-02
store_7,item_454,40,2019-05-01
store_7,item_454,33,2019-05-02
store_7,item_455,36,2019-05-01
store_7,item_455,14,2019-05-02
store_7,item_456,35,2019-05-01
store_7,item_456,31,2019-05-02
store_7,item_457,48,2019-05-01
store_7,item_457,26,2019-05-02
store_7,item_458,19,2019-05-01
store_7,item_458,32,2019-05-02
store_7,item_459,10,2019-05-01
store_7,item_459,24,2019-05-02
store_7,item_460,27,2019-05-01
store_7,item_460,18,2019-05-02
store_7,item_461,30,2019-05-01
store_7,item_461,41,2019-05-02
store_7,item_462,44,2019-05-01
store_7,item_462,19,2019-05-02
store_7,item_463,49,2019-05-01
store_7,item_463,18,2019-05-02
store_7,item_464,15,2019-05-01
store_7,item_464,46,2019-05-02
store_7,item_465,32,2019-05-01
store_7,item_465,41,2019-05-02
store_7,item_466,30,2019-05-01
store_7,item_466,15,2019-05-02
store_7,item_467,17,2019-05-01
store_7,item_467,14,2019-05-02
store_7,item_468,36,2019-05-01
store_7,item_468,38,2019-05-02
store_7,item_469,34,2019-05-01
store_7,item_469,31,2019-05-02
store_7,item_470,15,2019-05-01
store_7,item_470,21,2019-05-02
store_7,item_471,34,2019-05-01
store_7,item_471,11,2019-05-02
store_7,item_472,36,2019-05-01
store_7,item_472,44,2019-05-02
store_7,item_473,14,2019-05-01
store_7,item_473,25,2019-05-02
store_7,item_474,49,2019-05-01
store_7,item_474,10,2019-05-02
store_7,item_475,24,2019-05-01
store_7,item_475,21,2019-05-02
store_7,item_476,34,2019-05-01
store_7,item_476,27,2019-05-02
store_7,item_477,45,2019-05-01
store_7,item_477,13,2019-05-02
store_7,item_478,45,2019-05-01
store_7,item_478,31,2019-05-02
store_7,item_479,43,2019-05-01
store_7,item_479,33,2019-05-02
store_7,item_480,28,2019-05-01
store_7,item_480,41,2019-05-02
store_7,item_481,21,2019-05-01
store_7,item_481,37,2019-05-02
store_7,item_482,47,2019-05-01
store_7,item_482,30,2019-05-02
store_7,item_483,24,2019-05-01
store_7,item_483,18,2019-05-02
store_7,item_484,30,2019-05-01
store_7,item_484,34,2019-05-02
store_7,item_485,33,2019-05-01
store_7,item_485,25,2019-05-02
store_7,item_486,30,2019-05-01
store_7,item_486,23,2019-05-02
store_7,item_487,12,2019-05-01
store_7,item_487,17,2019-05-02
store_7,item_488,25,2019-05-01
store_7,item_488,30,2019-05-02
store_7,item_489,18,2019-05-01
store_7,item_489,16,2019-05-02
store_7,item_490,26,2019-05-01
store_7,item_490,19,2019-05-02
store_7,item_491,22,2019-05-01
store_7,item_491,33,2019-05-02
store_7,item_492,20,2019-05-01
store_7,item_492,43,2019-05-02
store_7,item_493,22,2019-05-01
store_7,item_493,14,2019-05-02
store_7,item_494,12,2019-05-01
store_7,item_494,19,2019-05-02
store_7,item_495,48,2019-05-01
store_7,item_495,27,2019-05-02
store_7,item_496,38,2019-05-01
store_7,item_496,24,2019-05-02
store_7,item_497,36,2019-05-01
store_7,item_497,16,2019-05-02
store_7,item_498,33,2019-05-01
store_7,item_498,25,2019-05-02
store_7,item_499,19,2019-05-01
store_7,item_499,49,2019-05-02
store_7,item_500,19,2019-05-01
store_7,item_500,40,2019-05-02
store_7,item_501,40,2019-05-01
store_7,item_501,36,2019-05-02
store_7,item_502,18,2019-05-01
store_7,item_502,43,2019-05-02
store_7,item_503,27,2019-05-01
store_7,item_503,48,2019-05-02
store_7,item_504,10,2019-05-01
store_7,item_504,46,2019-05-02
store_7,item_505,23,2019-05-01
store_7,item_505,43,2019-05-02
store_7,item_506,49,2019-05-01
store_7,item_506,24,2019-05-02
store_7,item_507,46,2019-05-01
store_7,item_507,32,2019-05-02
store_7,item_508,47,2019-05-01
store_7,item_508,36,2019-05-02
store_7,item_509,37,2019-05-01
store_7,item_509,13,2019-05-02
store_7,item_510,27,2019-05-01
store_7,item_510,22,2019-05-02
store_7,item_511,31,2019-05-01
store_7,item_511,26,2019-05-02
store_7,item_512,26,2019-05-01
store_7,item_512,39,2019-05-02
store_7,item_513,48,2019-05-01
store_7,item_513,43,2019-05-02
store_7,item_514,48,2019-05-01
store_7,item_514,35,2019-05-02
store_7,item_515,11,2019-05-01
store_7,item_515,36,2019-05-02
store_7,item_516,38,2019-05-01
store_7,item_516,15,2019-05-02
store_7,item_517,30,2019-05-01
store_7,item_517,45,2019-05-02
store_7,item_518,30,2019-05-01
store_7,item_518,21,2019-05-02
store_7,item_519,40,2019-05-01
store_7,item_519,46,2019-05-02
store_7,item_520,42,2019-05-01
store_7,item_520,23,2019-05-02
store_7,item_521,33,2019-05-01
store_7,item_521,28,2019-05-02
store_7,item_522,10,2019-05-01
store_7,item_522,15,2019-05-02
store_7,item_523,18,2019-05-01
store_7,item_523,20,2019-05-02
store_7,item_524,13,2019-05-01
store_7,item_524,15,2019-05-02
store_7,item_525,15,2019-05-01
store_7,item_525,48,2019-05-02
store_7,item_526,47,2019-05-01
store_7,item_526,46,2019-05-02
store_7,item_527,36,2019-05-01
store_7,item_527,40,2019-05-02
store_7,item_528,42,2019-05-01
store_7,item_528,37,2019-05-02
store_7,item_529,33,2019-05-01
store_7,item_529,15,2019-05-02
store_7,item_530,34,2019-05-01
store_7,item_530,41,2019-05-02
store_7,item_531,29,2019-05-01
store_7,item_531,48,2019-05-02
store_7,item_532,14,2019-05-01
store_7,item_532,49,2019-05-02
store_7,item_533,34,2019-05-01
store_7,item_533,44,2019-05-02
store_7,item_534,41,2019-05-01
store_7,item_534,20,2019-05-02
store_7,item_535,33,2019-05-01
store_7,item_535,14,2019-05-02
store_7,item_536,33,2019-05-01
store_7,item_536,36,2019-05-02
store_7,item_537,30,2019-05-01
store_7,item_537,26,2019-05-02
store_7,item_538,34,2019-05-01
store_7,item_538,13,2019-05-02
store_7,item_539,45,2019-05-01
store_7,item_539,14,2019-05-02
store_7,item_540,38,2019-05-01
store_7,item_540,15,2019-05-02
store_7,item_541,23,2019-05-01
store_7,item_541,42,2019-05-02
store_7,item_542,43,2019-05-01
store_7,item_542,28,2019-05-02
store_7,item_543,35,2019-05-01
store_7,item_543,35,2019-05-02
store_7,item_544,28,2019-05-01
store_7,item_544,12,2019-05-02
store_7,item_545,13,2019-05-01
store_7,item_545,34,2019-05-02
store_7,item_546,39,2019-05-01
store_7,item_546,20,2019-05-02
store_7,item_547,43,2019-05-01
store_7,item_547,35,2019-05-02
store_7,item_548,30,2019-05-01
store_7,item_548,46,2019-05-02
store_7,item_549,40,2019-05-01
store_7,item_549,45,2019-05-02
store_7,item_550,13,2019-05-01
store_7,item_550,49,2019-05-02
store_7,item_551,20,2019-05-01
store_7,item_551,47,2019-05-02
store_7,item_552,47,2019-05-01
store_7,item_552,22,2019-05-02
store_7,item_553,38,2019-05-01
store_7,item_553,34,2019-05-02
store_7,item_554,47,2019-05-01
store_7,item_554,19,2019-05-02
store_7,item_555,24,2019-05-01
store_7,item_555,10,2019-05-02
store_7,item_556,30,2019-05-01
store_7,item_556,21,2019-05-02
store_7,item_557,30,2019-05-01
store_7,item_557,32,2019-05-02
store_7,item_558,47,2019-05-01
store_7,item_558,18,2019-05-02
store_7,item_559,42,2019-05-01
store_7,item_559,19,2019-05-02
store_7,item_560,37,2019-05-01
store_7,item_560,47,2019-05-02
store_7,item_561,42,2019-05-01
store_7,item_561,25,2019-05-02
store_7,item_562,25,2019-05-01
store_7,item_562,32,2019-05-02
store_7,item_563,45,2019-05-01
store_7,item_563,43,2019-05-02
store_7,item_564,48,2019-05-01
store_7,item_564,23,2019-05-02
store_7,item_565,25,2019-05-01
store_7,item_565,32,2019-05-02
store_7,item_566,21,2019-05-01
store_7,item_566,17,2019-05-02
store_7,item_567,12,2019-05-01
store_7,item_567,18,2019-05-02
store_7,item_568,28,2019-05-01
store_7,item_568,13,2019-05-02
store_7,item_569,49,2019-05-01
store_7,item_569,30,2019-05-02
store_7,item_570,37,2019-05-01
store_7,item_570,48,2019-05-02
store_7,item_571,16,2019-05-01
store_7,item_571,44,2019-05-02
store_7,item_572,34,2019-05-01
store_7,item_572,22,2019-05-02
store_7,item_573,39,2019-05-01
store_7,item_573,11,2019-05-02
store_7,item_574,19,2019-05-01
store_7,item_574,34,2019-05-02
store_7,item_575,45,2019-05-01
store_7,item_575,21,2019-05-02
store_7,item_576,14,2019-05-01
store_7,item_576,36,2019-05-02
store_7,item_577,44,2019-05-01
store_7,item_577,38,2019-05-02
store_7,item_578,49,2019-05-01
store_7,item_578,49,2019-05-02
store_7,item_579,21,2019-05-01
store_7,item_579,39,2019-05-02
store_7,item_580,28,2019-05-01
store_7,item_580,34,2019-05-02
store_7,item_581,16,2019-05-01
store_7,item_581,39,2019-05-02
store_7,item_582,34,2019-05-01
store_7,item_582,38,2019-05-02
store_7,item_583,11,2019-05-01
store_7,item_583,20,2019-05-02
store_7,item_584,14,2019-05-01
store_7,item_584,30,2019-05-02
store_7,item_585,37,2019-05-01
store_7,item_585,13,2019-05-02
store_7,item_586,19,2019-05-01
store_7,item_586,36,2019-05-02
store_7,item_587,38,2019-05-01
store_7,item_587,19,2019-05-02
store_7,item_588,35,2019-05-01
store_7,item_588,31,2019-05-02
store_7,item_589,41,2019-05-01
store_7,item_589,43,2019-05-02
store_7,item_590,40,2019-05-01
store_7,item_590,18,2019-05-02
store_7,item_591,19,2019-05-01
store_7,item_591,13,2019-05-02
store_7,item_592,33,2019-05-01
store_7,item_592,46,2019-05-02
store_7,item_593,16,2019-05-01
store_7,item_593,11,2019-05-02
store_7,item_594,44,2019-05-01
store_7,item_594,36,2019-05-02
store_7,item_595,33,2019-05-01
store_7,item_595,48,2019-05-02
store_7,item_596,42,2019-05-01
store_7,item_596,48,2019-05-02
store_7,item_597,40,2019-05-01
store_7,item_597,13,2019-05-02
store_7,item_598,28,2019-05-01
store_7,item_598,46,2019-05-02
store_7,item_599,35,2019-05-01
store_7,item_599,16,2019-05-02
store_7,item_600,22,2019-05-01
store_7,item_600,11,2019-05-02
store_7,item_601,29,2019-05-01
store_7,item_601,20,2019-05-02
store_7,item_602,30,2019-05-01
store_7,item_602,43,2019-05-02
store_7,item_603,27,2019-05-01
store_7,item_603,49,2019-05-02
store_7,item_604,32,2019-05-01
store_7,item_604,24,2019-05-02
store_7,item_605,49,2019-05-01
store_7,item_605,19,2019-05-02
store_7,item_606,29,2019-05-01
store_7,item_606,30,2019-05-02
store_7,item_607,27,2019-05-01
store_7,item_607,10,2019-05-02
store_7,item_608,30,2019-05-01
store_7,item_608,21,2019-05-02
store_7,item_609,13,2019-05-01
store_7,item_609,48,2019-05-02
store_7,item_610,33,2019-05-01
store_7,item_610,11,2019-05-02
store_7,item_611,17,2019-05-01
store_7,item_611,27,2019-05-02
store_7,item_612,36,2019-05-01
store_7,item_612,40,2019-05-02
store_7,item_613,47,2019-05-01
store_7,item_613,49,2019-05-02
store_7,item_614,11,2019-05-01
store_7,item_614,32,2019-05-02
store_7,item_615,35,2019-05-01
store_7,item_615,20,2019-05-02
store_7,item_616,16,2019-05-01
store_7,item_616,33,2019-05-02
store_7,item_617,39,2019-05-01
store_7,item_617,41,2019-05-02
store_7,item_618,16,2019-05-01
store_7,item_618,38,2019-05-02
store_7,item_619,49,2019-05-01
store_7,item_619,40,2019-05-02
store_7,item_620,17,2019-05-01
store_7,item_620,42,2019-05-02
store_7,item_621,18,2019-05-01
store_7,item_621,32,2019-05-02
store_7,item_622,34,2019-05-01
store_7,item_622,32,2019-05-02
store_7,item_623,45,2019-05-01
store_7,item_623,40,2019-05-02
store_7,item_624,12,2019-05-01
store_7,item_624,14,2019-05-02
store_7,item_625,20,2019-05-01
store_7,item_625,16,2019-05-02
store_7,item_626,42,2019-05-01
store_7,item_626,38,2019-05-02
store_7,item_627,21,2019-05-01
store_7,item_627,43,2019-05-02
store_7,item_628,26,2019-05-01
store_7,item_628,12,2019-05-02
store_7,item_629,45,2019-05-01
store_7,item_629,29,2019-05-02
store_7,item_630,27,2019-05-01
store_7,item_630,48,2019-05-02
store_7,item_631,27,2019-05-01
store_7,item_631,29,2019-05-02
store_7,item_632,43,2019-05-01
store_7,item_632,15,2019-05-02
store_7,item_633,43,2019-05-01
store_7,item_633,15,2019-05-02
store_7,item_634,18,2019-05-01
store_7,item_634,35,2019-05-02
store_7,item_635,34,2019-05-01
store_7,item_635,41,2019-05-02
store_7,item_636,14,2019-05-01
store_7,item_636,41,2019-05-02
store_7,item_637,43,2019-05-01
store_7,item_637,44,2019-05-02
store_7,item_638,24,2019-05-01
store_7,item_638,31,2019-05-02
store_7,item_639,10,2019-05-01
store_7,item_639,34,2019-05-02
store_7,item_640,31,2019-05-01
store_7,item_640,23,2019-05-02
store_7,item_641,35,2019-05-01
store_7,item_641,39,2019-05-02
store_7,item_642,11,2019-05-01
store_7,item_642,22,2019-05-02
store_7,item_643,30,2019-05-01
store_7,item_643,40,2019-05-02
store_7,item_644,41,2019-05-01
store_7,item_644,37,2019-05-02
store_7,item_645,27,2019-05-01
store_7,item_645,42,2019-05-02
store_7,item_646,36,2019-05-01
store_7,item_646,24,2019-05-02
store_7,item_647,49,2019-05-01
store_7,item_647,17,2019-05-02
store_7,item_648,27,2019-05-01
store_7,item_648,33,2019-05-02
store_7,item_649,19,2019-05-01
store_7,item_649,44,2019-05-02
store_7,item_650,19,2019-05-01
store_7,item_650,26,2019-05-02
store_7,item_651,45,2019-05-01
store_7,item_651,27,2019-05-02
store_7,item_652,48,2019-05-01
store_7,item_652,25,2019-05-02
store_7,item_653,10,2019-05-01
store_7,item_653,29,2019-05-02
store_7,item_654,27,2019-05-01
store_7,item_654,35,2019-05-02
store_7,item_655,16,2019-05-01
store_7,item_655,49,2019-05-02
store_7,item_656,49,2019-05-01
store_7,item_656,16,2019-05-02
store_7,item_657,41,2019-05-01
store_7,item_657,33,2019-05-02
store_7,item_658,44,2019-05-01
store_7,item_658,29,2019-05-02
store_7,item_659,32,2019-05-01
store_7,item_659,41,2019-05-02
store_7,item_660,24,2019-05-01
store_7,item_660,44,2019-05-02
store_7,item_661,46,2019-05-01
store_7,item_661,13,2019-05-02
store_7,item_662,48,2019-05-01
store_7,item_662,48,2019-05-02
store_7,item_663,24,2019-05-01
store_7,item_663,12,2019-05-02
store_7,item_664,30,2019-05-01
store_7,item_664,40,2019-05-02
store_7,item_665,43,2019-05-01
store_7,item_665,19,2019-05-02
store_7,item_666,24,2019-05-01
store_7,item_666,18,2019-05-02
store_7,item_667,37,2019-05-01
store_7,item_667,16,2019-05-02
store_7,item_668,13,2019-05-01
store_7,item_668,19,2019-05-02
store_7,item_669,15,2019-05-01
store_7,item_669,46,2019-05-02
store_7,item_670,13,2019-05-01
store_7,item_670,10,2019-05-02
store_7,item_671,38,2019-05-01
store_7,item_671,23,2019-05-02
store_7,item_672,31,2019-05-01
store_7,item_672,25,2019-05-02
store_7,item_673,37,2019-05-01
store_7,item_673,13,2019-05-02
store_7,item_674,42,2019-05-01
store_7,item_674,15,2019-05-02
store_7,item_675,33,2019-05-01
store_7,item_675,30,2019-05-02
store_7,item_676,11,2019-05-01
store_7,item_676,49,2019-05-02
store_7,item_677,33,2019-05-01
store_7,item_677,13,2019-05-02
store_7,item_678,48,2019-05-01
store_7,item_678,30,2019-05-02
store_7,item_679,12,2019-05-01
store_7,item_679,33,2019-05-02
store_7,item_680,16,2019-05-01
store_7,item_680,48,2019-05-02
store_7,item_681,17,2019-05-01
store_7,item_681,35,2019-05-02
store_7,item_682,27,2019-05-01
store_7,item_682,49,2019-05-02
store_7,item_683,10,2019-05-01
store_7,item_683,21,2019-05-02
store_7,item_684,10,2019-05-01
store_7,item_684,25,2019-05-02
store_7,item_685,39,2019-05-01
store_7,item_685,32,2019-05-02
store_7,item_686,27,2019-05-01
store_7,item_686,34,2019-05-02
store_7,item_687,29,2019-05-01
store_7,item_687,37,2019-05-02
store_7,item_688,34,2019-05-01
store_7,item_688,32,2019-05-02
store_7,item_689,30,2019-05-01
store_7,item_689,24,2019-05-02
store_7,item_690,36,2019-05-01
store_7,item_690,42,2019-05-02
store_7,item_691,48,2019-05-01
store_7,item_691,16,2019-05-02
store_7,item_692,27,2019-05-01
store_7,item_692,40,2019-05-02
store_7,item_693,16,2019-05-01
store_7,item_693,15,2019-05-02
